OrderDate_Year;OrderDate_Month;CustomerKey;Cantidad_Total_Productos;Compra_Total;Cantidad_Compras;Total_Subcategorias_Compradas;Q_Productos_Compra;Ticket_Compra
2018;8;11321;5;11,45;1;1;5,0;11,45
2018;8;11323;21;3458,1;5;5;4,2;691,62
2018;8;11324;10;2632,8599999999997;3;3;3,3333333333333335;877,6199999999999
2018;8;11325;27;3148,68;6;6;4,5;524,78
2018;8;11326;16;2669,8799999999997;4;4;4,0;667,4699999999999
2018;8;11327;16;2539,1;4;4;4,0;634,775
2018;8;11329;1;2319,99;1;1;1,0;2319,99
2018;8;11330;24;824,81;5;5;4,8;164,962
2018;8;11331;48;948,77;10;10;4,8;94,877
2018;8;11343;13;2804,87;3;3;4,333333333333333;934,9566666666666
2018;8;11344;7;2308,7299999999996;2;2;3,5;1154,3649999999998
2018;8;11346;27;3009,77;6;6;4,5;501,62833333333333
2018;8;11350;15;188,35;3;3;5,0;62,78333333333333
2018;8;11351;1;2294,99;1;1;1,0;2294,99
2018;8;11353;12;2374,8799999999997;3;3;4,0;791,6266666666666
2018;8;11378;9;2499,91;3;3;3,0;833,3033333333333
2018;8;11379;11;2591,83;3;3;3,6666666666666665;863,9433333333333
2018;8;11380;21;3119,6499999999996;5;5;4,2;623,93
2018;8;11381;7;2451,87;2;2;3,5;1225,935
2018;8;11382;1;2294,99;1;1;1,0;2294,99
2018;8;11394;18;2447,58;4;4;4,5;611,895
2018;8;11395;7;2379,93;2;2;3,5;1189,965
2018;8;11398;1;2294,99;1;1;1,0;2294,99
2018;8;11404;9;164,91;2;2;4,5;82,455
2018;8;11406;19;2517,77;5;5;3,8;503,554
2018;8;11409;15;2629,89;4;4;3,75;657,4725
2018;8;11410;18;2979,87;4;4;4,5;744,9675
2018;8;11412;22;2664,7299999999996;5;5;4,4;532,9459999999999
2018;8;11413;12;2483,83;3;3;4,0;827,9433333333333
2018;8;11414;18;2784,8799999999997;4;4;4,5;696,2199999999999
2018;8;11416;5;2434,95;2;2;2,5;1217,475
2018;8;11420;11;2604,8399999999997;3;3;3,6666666666666665;868,2799999999999
2018;8;11421;1;2294,99;1;1;1,0;2294,99
2018;8;11422;10;2459,9399999999996;3;3;3,3333333333333335;819,9799999999999
2018;8;11423;7;2426,87;2;2;3,5;1213,435
2018;8;11425;21;3259,85;5;5;4,2;651,97
2018;8;11429;6;2469,9399999999996;2;2;3,0;1234,9699999999998
2018;8;11432;6;2369,9399999999996;2;2;3,0;1184,9699999999998
2018;8;11438;6;209,94;1;1;6,0;209,94
2018;8;11457;17;2669,83;4;4;4,25;667,4575
2018;8;11459;6;2331,4399999999996;2;2;3,0;1165,7199999999998
2018;8;11460;1;2294,99;1;1;1,0;2294,99
2018;8;11461;1;2294,99;1;1;1,0;2294,99
2018;8;11468;1;2319,99;1;1;1,0;2319,99
2018;8;11470;1;2294,99;1;1;1,0;2294,99
2018;8;11479;24;2588,4199999999996;5;5;4,8;517,684
2018;8;11480;10;2364,8999999999996;3;3;3,3333333333333335;788,2999999999998
2018;8;11482;6;2494,9399999999996;2;2;3,0;1247,4699999999998
2018;8;11483;5;2459,95;2;2;2,5;1229,975
2018;8;11485;17;2775,89;4;4;4,25;693,9725
2018;8;11488;6;2331,4399999999996;2;2;3,0;1165,7199999999998
2018;8;11492;7;2529,93;2;2;3,5;1264,965
2018;8;11493;5;2434,95;2;2;2,5;1217,475
2018;8;11494;6;2469,9399999999996;2;2;3,0;1234,9699999999998
2018;8;11496;21;2830,79;5;5;4,2;566,158
2018;8;11500;24;615,81;5;5;4,8;123,16199999999999
2018;8;11502;4;215,96;1;1;4,0;215,96
2018;8;11505;4;215,96;1;1;4,0;215,96
2018;8;11507;8;113,91999999999999;2;2;4,0;56,959999999999994
2018;8;11520;13;260,87;3;3;4,333333333333333;86,95666666666666
2018;8;11522;12;2379,8799999999997;3;3;4,0;793,2933333333332
2018;8;11523;9;2547,87;3;3;3,0;849,29
2018;8;11525;12;2508,7299999999996;3;3;4,0;836,2433333333332
2018;8;11526;12;2626,8199999999997;3;3;4,0;875,6066666666666
2018;8;11527;4;9,16;1;1;4,0;9,16
2018;8;11528;24;2664,2;5;5;4,8;532,8399999999999
2018;8;11529;20;2544,75;5;5;4,0;508,95
2018;8;11530;27;668,23;5;5;5,4;133,64600000000002
2018;8;11531;6;2306,4399999999996;2;2;3,0;1153,2199999999998
2018;8;11534;10;2502,85;3;3;3,3333333333333335;834,2833333333333
2018;8;11547;5;2434,95;2;2;2,5;1217,475
2018;8;11566;47;1572,59;9;9;5,222222222222222;174,73222222222222
2018;8;11581;10;163,9;2;2;5,0;81,95
2018;8;11618;17;2599,83;4;4;4,25;649,9575
2018;8;11619;5;174,95;1;1;5,0;174,95
2018;8;11620;15;211,4;3;3;5,0;70,46666666666667
2018;8;11631;33;596,46;7;7;4,714285714285714;85,20857142857143
2018;8;11632;29;595,71;6;6;4,833333333333333;99,28500000000001
2018;8;11635;10;199,95;2;2;5,0;99,975
2018;8;11637;13;160,61;3;3;4,333333333333333;53,53666666666667
2018;8;11641;6;128,94;1;1;6,0;128,94
2018;8;11642;10;247,89999999999998;2;2;5,0;123,94999999999999
2018;8;11647;18;2508,7799999999997;5;5;3,6;501,756
2018;8;11650;14;309,90000000000003;3;3;4,666666666666667;103,30000000000001
2018;8;11663;16;2699,8999999999996;4;4;4,0;674,9749999999999
2018;8;11664;18;2739,8799999999997;4;4;4,5;684,9699999999999
2018;8;11665;9;2522,87;3;3;3,0;840,9566666666666
2018;8;11666;16;2639,89;4;4;4,0;659,9725
2018;8;11673;5;269,95;1;1;5,0;269,95
2018;8;11675;1;2319,99;1;1;1,0;2319,99
2018;8;11678;6;2331,4399999999996;2;2;3,0;1165,7199999999998
2018;8;11683;18;2428,8199999999997;4;4;4,5;607,2049999999999
2018;8;11688;18;2823,8199999999997;4;4;4,5;705,9549999999999
2018;8;11691;17;386,83;3;3;5,666666666666667;128,94333333333333
2018;8;11693;1;2294,99;1;1;1,0;2294,99
2018;8;11700;10;314,9;2;2;5,0;157,45
2018;8;11703;9;305,90999999999997;2;2;4,5;152,95499999999998
2018;8;11711;26;217,54;5;5;5,2;43,507999999999996
2018;8;11712;6;195,6;1;1;6,0;195,6
2018;8;11714;4;215,96;1;1;4,0;215,96
2018;8;11723;13;314,92;3;3;4,333333333333333;104,97333333333334
2018;8;11724;32;605,88;6;6;5,333333333333333;100,98
2018;8;11735;16;439,9;3;3;5,333333333333333;146,63333333333333
2018;8;11737;5;174,95;1;1;5,0;174,95
2018;8;11738;26;504,24;5;5;5,2;100,848
2018;8;11741;9;3043,91;3;3;3,0;1014,6366666666667
2018;8;11746;15;244,11;3;3;5,0;81,37
2018;8;11752;20;340,8;4;4;5,0;85,2
2018;8;11757;5;122,45;1;1;5,0;122,45
2018;8;11763;6;146,94;1;1;6,0;146,94
2018;8;11793;20;497,82;4;4;5,0;124,455
2018;8;11802;11;403,89;2;2;5,5;201,945
2018;8;11806;14;239,12;3;3;4,666666666666667;79,70666666666666
2018;8;11815;17;2734,89;4;4;4,25;683,7225
2018;8;11816;7;2529,93;2;2;3,5;1264,965
2018;8;11817;1;2319,99;1;1;1,0;2319,99
2018;8;11818;17;2708,7799999999997;4;4;4,25;677,1949999999999
2018;8;11819;13;204,12;3;3;4,333333333333333;68,04
2018;8;11820;15;315,84999999999997;3;3;5,0;105,28333333333332
2018;8;11825;5;2329,1499999999996;2;2;2,5;1164,5749999999998
2018;8;11826;1;2319,99;1;1;1,0;2319,99
2018;8;11827;14;733,86;3;3;4,666666666666667;244,62
2018;8;11830;10;2544,85;3;3;3,3333333333333335;848,2833333333333
2018;8;11831;5;2459,95;2;2;2,5;1229,975
2018;8;11832;17;414,88;3;3;5,666666666666667;138,29333333333332
2018;8;11834;7;2504,93;2;2;3,5;1252,465
2018;8;11837;18;2589,8199999999997;4;4;4,5;647,4549999999999
2018;8;11843;10;346,9;2;2;5,0;173,45
2018;8;11845;10;229,9;2;2;5,0;114,95
2018;8;11865;15;549,84;3;3;5,0;183,28
2018;8;11866;6;47,7;1;1;6,0;47,7
2018;8;11868;15;309,85;3;3;5,0;103,28333333333335
2018;8;11871;4;139,96;1;1;4,0;139,96
2018;8;11879;4;31,8;1;1;4,0;31,8
2018;8;11882;9;194,96;2;2;4,5;97,48
2018;8;11883;13;174,11;3;3;4,333333333333333;58,03666666666667
2018;8;11884;14;339,91;3;3;4,666666666666667;113,30333333333334
2018;8;11885;5;2329,1499999999996;2;2;2,5;1164,5749999999998
2018;8;11889;14;179,1;3;3;4,666666666666667;59,699999999999996
2018;8;11902;10;33,1;2;2;5,0;16,55
2018;8;11922;10;174,89999999999998;2;2;5,0;87,44999999999999
2018;8;11923;4;140,0;1;1;4,0;140,0
2018;8;11931;10;409,9;2;2;5,0;204,95
2018;8;11944;18;1969,82;4;4;4,5;492,455
2018;8;11946;13;1164,8700000000001;3;3;4,333333333333333;388,29
2018;8;11947;18;1449,82;4;4;4,5;362,455
2018;8;11950;16;409,89;3;3;5,333333333333333;136,63
2018;8;11953;14;109,86000000000001;3;3;4,666666666666667;36,620000000000005
2018;8;11957;17;284,83;3;3;5,666666666666667;94,94333333333333
2018;8;11961;6;209,94;1;1;6,0;209,94
2018;8;11965;28;486,52;5;5;5,6;97,304
2018;8;11973;12;83,88;2;2;6,0;41,94
2018;8;11978;5;174,95;1;1;5,0;174,95
2018;8;11979;16;2467,06;4;4;4,0;616,765
2018;8;11983;1;2294,99;1;1;1,0;2294,99
2018;8;11984;6;2469,9399999999996;2;2;3,0;1234,9699999999998
2018;8;11985;6;299,94;1;1;6,0;299,94
2018;8;11996;23;3986,11;5;5;4,6;797,222
2018;8;11997;6;2569,66;2;2;3,0;1284,83
2018;8;11998;6;2569,66;2;2;3,0;1284,83
2018;8;12011;17;1530,89;4;4;4,25;382,7225
2018;8;12012;6;53,94;1;1;6,0;53,94
2018;8;12024;5;44,95;1;1;5,0;44,95
2018;8;12032;15;809,85;4;4;3,75;202,4625
2018;8;12035;13;284,87;3;3;4,333333333333333;94,95666666666666
2018;8;12040;16;213,69;3;3;5,333333333333333;71,23
2018;8;12046;6;53,94;1;1;6,0;53,94
2018;8;12050;20;2853,83;5;5;4,0;570,766
2018;8;12051;10;229,96;2;2;5,0;114,98
2018;8;12052;12;2508,7299999999996;3;3;4,0;836,2433333333332
2018;8;12053;18;2734,87;4;4;4,5;683,7175
2018;8;12054;20;814,86;4;4;5,0;203,715
2018;8;12055;4;119,96;1;1;4,0;119,96
2018;8;12057;4;199,96;1;1;4,0;199,96
2018;8;12058;11;2656,7299999999996;3;3;3,6666666666666665;885,5766666666665
2018;8;12059;13;2636,81;3;3;4,333333333333333;878,9366666666666
2018;8;12060;10;2777,45;3;3;3,3333333333333335;925,8166666666666
2018;8;12061;29;581,26;6;6;4,833333333333333;96,87666666666667
2018;8;12062;10;153,74;2;2;5,0;76,87
2018;8;12069;12;2418,6299999999997;3;3;4,0;806,2099999999999
2018;8;12071;14;2654,8999999999996;4;4;3,5;663,7249999999999
2018;8;12077;18;442,82;4;4;4,5;110,705
2018;8;12089;7;2426,87;2;2;3,5;1213,435
2018;8;12091;5;44,95;1;1;5,0;44,95
2018;8;12098;6;53,94;1;1;6,0;53,94
2018;8;12113;1;2294,99;1;1;1,0;2294,99
2018;8;12123;13;2511,81;3;3;4,333333333333333;837,27
2018;8;12131;16;2589,42;4;4;4,0;647,355
2018;8;12132;21;2959,8700000000003;5;5;4,2;591,974
2018;8;12159;26;648,78;5;5;5,2;129,756
2018;8;12165;42;1283,65;8;8;5,25;160,45625
2018;8;12168;6;47,7;1;1;6,0;47,7
2018;8;12176;6;720,0;1;1;6,0;720,0
2018;8;12183;15;244,85;3;3;5,0;81,61666666666666
2018;8;12197;5;39,75;1;1;5,0;39,75
2018;8;12202;14;209,86;3;3;4,666666666666667;69,95333333333333
2018;8;12204;15;110,85000000000001;3;3;5,0;36,95
2018;8;12244;5;249,95;1;1;5,0;249,95
2018;8;12247;4;199,96;1;1;4,0;199,96
2018;8;12260;16;1053,7;3;3;5,333333333333333;351,23333333333335
2018;8;12277;19;3764,3900000000003;4;4;4,75;941,0975000000001
2018;8;12283;6;2465,66;2;2;3,0;1232,83
2018;8;12295;24;271,32;4;4;6,0;67,83
2018;8;12316;1;2384,07;1;1;1,0;2384,07
2018;8;12327;4;35,96;1;1;4,0;35,96
2018;8;12336;4;115,96;1;1;4,0;115,96
2018;8;12367;6;299,94;1;1;6,0;299,94
2018;8;12370;6;13,74;1;1;6,0;13,74
2018;8;12374;6;209,94;1;1;6,0;209,94
2018;8;12392;8;101,91999999999999;2;2;4,0;50,959999999999994
2018;8;12502;16;337,34;3;3;5,333333333333333;112,44666666666666
2018;8;12503;10;127,4;2;2;5,0;63,7
2018;8;12506;11;669,89;2;2;5,5;334,945
2018;8;12509;11;68,89;2;2;5,5;34,445
2018;8;12514;5;44,95;1;1;5,0;44,95
2018;8;12530;11;673,89;2;2;5,5;336,945
2018;8;12533;22;419,78;4;4;5,5;104,945
2018;8;12567;6;53,94;1;1;6,0;53,94
2018;8;12568;6;53,94;1;1;6,0;53,94
2018;8;12593;4;35,96;1;1;4,0;35,96
2018;8;12602;6;53,94;1;1;6,0;53,94
2018;8;12639;6;299,94;1;1;6,0;299,94
2018;8;12643;5;44,95;1;1;5,0;44,95
2018;8;12646;5;24,95;1;1;5,0;24,95
2018;8;12654;5;44,95;1;1;5,0;44,95
2018;8;12708;15;374,9;3;3;5,0;124,96666666666665
2018;8;12716;16;397,39;3;3;5,333333333333333;132,46333333333334
2018;8;12723;16;354,84;3;3;5,333333333333333;118,27999999999999
2018;8;12724;10;69,9;2;2;5,0;34,95
2018;8;12738;24;2704,7099999999996;5;5;4,8;540,9419999999999
2018;8;12742;14;2624,8999999999996;4;4;3,5;656,2249999999999
2018;8;12791;11;157,60000000000002;2;2;5,5;78,80000000000001
2018;8;12793;14;525,84;3;3;4,666666666666667;175,28
2018;8;12795;6;173,94;1;1;6,0;173,94
2018;8;12806;12;2676,8199999999997;3;3;4,0;892,2733333333332
2018;8;12807;20;2782,2999999999997;5;5;4,0;556,4599999999999
2018;8;12837;5;24,95;1;1;5,0;24,95
2018;8;12840;10;169,9;2;2;5,0;84,95
2018;8;12864;15;154,65;3;3;5,0;51,550000000000004
2018;8;12869;6;195,6;1;1;6,0;195,6
2018;8;12878;11;254,32999999999998;2;2;5,5;127,16499999999999
2018;8;12892;19;779,06;4;4;4,75;194,765
2018;8;12895;16;213,64;3;3;5,333333333333333;71,21333333333332
2018;8;12906;4;87,92;1;1;4,0;87,92
2018;8;12919;13;282,37;3;3;4,333333333333333;94,12333333333333
2018;8;12931;6;53,94;1;1;6,0;53,94
2018;8;12938;15;409,81;3;3;5,0;136,60333333333332
2018;8;12948;11;406,83;2;2;5,5;203,415
2018;8;12965;11;306,83;2;2;5,5;153,415
2018;8;12979;10;904,9;2;2;5,0;452,45
2018;8;12984;11;221,45;2;2;5,5;110,725
2018;8;13002;9;830,96;2;2;4,5;415,48
2018;8;13015;4;140,0;1;1;4,0;140,0
2018;8;13060;21;1444,23;5;5;4,2;288,846
2018;8;13092;5;600,0;1;1;5,0;600,0
2018;8;13095;17;414,83;3;3;5,666666666666667;138,27666666666667
2018;8;13120;10;246,89999999999998;2;2;5,0;123,44999999999999
2018;8;13138;10;243,9;2;2;5,0;121,95
2018;8;13153;15;519,8;3;3;5,0;173,26666666666665
2018;8;13158;15;324,84999999999997;3;3;5,0;108,28333333333332
2018;8;13171;4;480,0;1;1;4,0;480,0
2018;8;13198;9;244,91;2;2;4,5;122,455
2018;8;13199;14;104,66;3;3;4,666666666666667;34,88666666666666
2018;8;13206;14;389,86;3;3;4,666666666666667;129,95333333333335
2018;8;13234;16;194,79;3;3;5,333333333333333;64,92999999999999
2018;8;13235;10;271,84000000000003;2;2;5,0;135,92000000000002
2018;8;13255;17;1354,83;4;4;4,25;338,7075
2018;8;13260;7;796,29;2;2;3,5;398,145
2018;8;13268;15;314,85;3;3;5,0;104,95
2018;8;13275;5;109,9;1;1;5,0;109,9
2018;8;13285;10;67,66;2;2;5,0;33,83
2018;8;13318;30;532,59;6;6;5,0;88,765
2018;8;13320;4;87,92;1;1;4,0;87,92
2018;8;13339;10;154,85000000000002;2;2;5,0;77,42500000000001
2018;8;13341;9;687,92;2;2;4,5;343,96
2018;8;13349;6;131,88;1;1;6,0;131,88
2018;8;13360;8;227,88;2;2;4,0;113,94
2018;8;13372;11;406,83;2;2;5,5;203,415
2018;8;13458;22;254,48;4;4;5,5;63,62
2018;8;13485;14;157,82;3;3;4,666666666666667;52,60666666666666
2018;8;13491;11;79,89;2;2;5,5;39,945
2018;8;13497;9;164,91;2;2;4,5;82,455
2018;8;13499;12;800,94;2;2;6,0;400,47
2018;8;13508;13;585,87;3;3;4,333333333333333;195,29
2018;8;13510;12;566,88;2;2;6,0;283,44
2018;8;13520;12;2630,29;3;3;4,0;876,7633333333333
2018;8;13521;1;2443,35;1;1;1,0;2443,35
2018;8;13540;24;2666,72;6;6;4,0;444,4533333333333
2018;8;13568;9;529,91;2;2;4,5;264,955
2018;8;13571;16;746,8399999999999;3;3;5,333333333333333;248,94666666666663
2018;8;13574;11;234,89;2;2;5,5;117,445
2018;8;13582;13;310,87;3;3;4,333333333333333;103,62333333333333
2018;8;13596;6;59,94;1;1;6,0;59,94
2018;8;13613;10;159,1;2;2;5,0;79,55
2018;8;13615;4;31,8;1;1;4,0;31,8
2018;8;13624;12;359,88;2;2;6,0;179,94
2018;8;13635;17;168,63;3;3;5,666666666666667;56,21
2018;8;13639;5;19,95;1;1;5,0;19,95
2018;8;13663;16;78,44;3;3;5,333333333333333;26,146666666666665
2018;8;13667;7;1069,43;2;2;3,5;534,715
2018;8;13668;23;612,57;4;4;5,75;153,1425
2018;8;13670;4;97,96;1;1;4,0;97,96
2018;8;13696;15;214,85000000000002;3;3;5,0;71,61666666666667
2018;8;13698;15;138,65;3;3;5,0;46,21666666666667
2018;8;13708;16;355,84;3;3;5,333333333333333;118,61333333333333
2018;8;13732;6;29,94;1;1;6,0;29,94
2018;8;13758;15;244,11;3;3;5,0;81,37
2018;8;13790;8;2558,4199999999996;2;2;4,0;1279,2099999999998
2018;8;13802;22;327,82;5;5;4,4;65,564
2018;8;13815;11;198,89;2;2;5,5;99,445
2018;8;13818;11;234,95;2;2;5,5;117,475
2018;8;13848;18;255,78;4;4;4,5;63,945
2018;8;13854;11;969,39;3;3;3,6666666666666665;323,13
2018;8;13855;19;3080,81;4;4;4,75;770,2025
2018;8;13856;14;2472,31;3;3;4,666666666666667;824,1033333333334
2018;8;13860;11;79,89;2;2;5,5;39,945
2018;8;13862;7;1713,93;2;2;3,5;856,965
2018;8;13870;6;1119,44;2;2;3,0;559,72
2018;8;13871;18;2136,32;4;4;4,5;534,08
2018;8;13872;8;723,92;2;2;4,0;361,96
2018;8;13877;13;2764,37;3;3;4,333333333333333;921,4566666666666
2018;8;13882;19;2688,31;4;4;4,75;672,0775
2018;8;13883;6;1119,44;2;2;3,0;559,72
2018;8;13884;19;1207,27;5;5;3,8;241,454
2018;8;13889;18;1558,32;4;4;4,5;389,58
2018;8;13933;11;319,84000000000003;2;2;5,5;159,92000000000002
2018;8;13944;14;179,06;3;3;4,666666666666667;59,68666666666667
2018;8;13962;21;209,05;4;4;5,25;52,2625
2018;8;13998;14;480,85999999999996;3;3;4,666666666666667;160,28666666666666
2018;8;14008;6;209,94;1;1;6,0;209,94
2018;8;14010;10;2110,9;3;3;3,3333333333333335;703,6333333333333
2018;8;14011;11;1987,89;3;3;3,6666666666666665;662,63
2018;8;14051;16;2535,56;4;4;4,0;633,89
2018;8;14052;10;159,1;2;2;5,0;79,55
2018;8;14053;21;415,29;4;4;5,25;103,8225
2018;8;14058;15;2710,5699999999997;4;4;3,75;677,6424999999999
2018;8;14061;15;184,05;3;3;5,0;61,35
2018;8;14073;15;223,01;3;3;5,0;74,33666666666666
2018;8;14079;11;188,74;2;2;5,5;94,37
2018;8;14081;7;2491,0499999999997;2;2;3,5;1245,5249999999999
2018;8;14087;5;795,0;1;1;5,0;795,0
2018;8;14091;6;323,94;1;1;6,0;323,94
2018;8;14101;7;2588,43;2;2;3,5;1294,215
2018;8;14102;7;1888,93;2;2;3,5;944,465
2018;8;14125;1;1700,99;1;1;1,0;1700,99
2018;8;14126;14;315,86;3;3;4,666666666666667;105,28666666666668
2018;8;14145;11;123,64;2;2;5,5;61,82
2018;8;14150;5;882,3100000000001;2;2;2,5;441,15500000000003
2018;8;14156;11;174,89;2;2;5,5;87,445
2018;8;14166;9;337,87;2;2;4,5;168,935
2018;8;14174;12;155,52;3;3;4,0;51,84
2018;8;14204;16;359,5;3;3;5,333333333333333;119,83333333333333
2018;8;14207;7;2594,01;2;2;3,5;1297,005
2018;8;14208;17;321,83;3;3;5,666666666666667;107,27666666666666
2018;8;14209;6;29,94;1;1;6,0;29,94
2018;8;14227;6;299,94;1;1;6,0;299,94
2018;8;14231;4;99,96;1;1;4,0;99,96
2018;8;14245;8;227,88;2;2;4,0;113,94
2018;8;14266;10;284,85;2;2;5,0;142,425
2018;8;14291;15;274,85;3;3;5,0;91,61666666666667
2018;8;14307;6;954,0;1;1;6,0;954,0
2018;8;14309;11;422,39;2;2;5,5;211,195
2018;8;14312;8;29,12;2;2;4,0;14,56
2018;8;14317;4;199,96;1;1;4,0;199,96
2018;8;14328;14;214,86;3;3;4,666666666666667;71,62
2018;8;14329;17;389,78000000000003;4;4;4,25;97,44500000000001
2018;8;14339;21;377,75;4;4;5,25;94,4375
2018;8;14359;12;473,88;2;2;6,0;236,94
2018;8;14404;4;19,96;1;1;4,0;19,96
2018;8;14425;5;2524,03;2;2;2,5;1262,015
2018;8;14426;1;2384,07;1;1;1,0;2384,07
2018;8;14428;5;2500,03;2;2;2,5;1250,015
2018;8;14446;11;84,89;2;2;5,5;42,445
2018;8;14465;11;38,69;2;2;5,5;19,345
2018;8;14468;10;33,7;2;2;5,0;16,85
2018;8;14505;15;309,8;3;3;5,0;103,26666666666667
2018;8;14507;9;194,91;2;2;4,5;97,455
2018;8;14512;9;194,91;2;2;4,5;97,455
2018;8;14516;4;99,96;1;1;4,0;99,96
2018;8;14518;15;298,84999999999997;3;3;5,0;99,61666666666666
2018;8;14531;18;533,82;4;4;4,5;133,455
2018;8;14557;14;284,86;3;3;4,666666666666667;94,95333333333333
2018;8;14561;14;209,86;3;3;4,666666666666667;69,95333333333333
2018;8;14567;24;576,42;4;4;6,0;144,105
2018;8;14582;12;89,88;2;2;6,0;44,94
2018;8;14604;19;284,86;4;4;4,75;71,215
2018;8;14633;16;361,89;3;3;5,333333333333333;120,63
2018;8;14644;10;33,7;2;2;5,0;16,85
2018;8;14655;17;364,83;3;3;5,666666666666667;121,61
2018;8;14678;6;299,94;1;1;6,0;299,94
2018;8;14688;12;299,92;3;3;4,0;99,97333333333334
2018;8;14703;14;176,4;3;3;4,666666666666667;58,800000000000004
2018;8;14704;23;457,73;5;5;4,6;91,546
2018;8;14707;8;149,16;2;2;4,0;74,58
2018;8;14733;9;3571,41;2;2;4,5;1785,705
2018;8;14761;9;194,91;2;2;4,5;97,455
2018;8;14782;15;334,8;3;3;5,0;111,60000000000001
2018;8;14799;19;431,81;4;4;4,75;107,9525
2018;8;14814;8;135,92;2;2;4,0;67,96
2018;8;14820;16;216,34;3;3;5,333333333333333;72,11333333333333
2018;8;14830;19;2677,8900000000003;4;4;4,75;669,4725000000001
2018;8;14836;12;473,88;2;2;6,0;236,94
2018;8;14840;10;193,9;2;2;5,0;96,95
2018;8;14845;10;33,7;2;2;5,0;16,85
2018;8;14848;2;1129,98;1;1;2,0;1129,98
2018;8;14851;29;2054,66;6;6;4,833333333333333;342,4433333333333
2018;8;14857;11;419,89;2;2;5,5;209,945
2018;8;14859;16;183,04;3;3;5,333333333333333;61,01333333333333
2018;8;14866;12;125,08;3;3;4,0;41,693333333333335
2018;8;14870;19;448,77;4;4;4,75;112,1925
2018;8;14901;10;33,7;2;2;5,0;16,85
2018;8;14909;4;19,96;1;1;4,0;19,96
2018;8;14916;10;134,85;2;2;5,0;67,425
2018;8;14921;9;31,41;2;2;4,5;15,705
2018;8;14939;6;2559,02;2;2;3,0;1279,51
2018;8;14940;5;2524,03;2;2;2,5;1262,015
2018;8;14951;8;1794,92;2;2;4,0;897,46
2018;8;14973;10;163,68;2;2;5,0;81,84
2018;8;15000;9;207,86;2;2;4,5;103,93
2018;8;15007;14;239,85999999999999;3;3;4,666666666666667;79,95333333333333
2018;8;15018;19;582,81;4;4;4,75;145,7025
2018;8;15031;9;131,41;2;2;4,5;65,705
2018;8;15052;9;31,41;2;2;4,5;15,705
2018;8;15075;10;349,96000000000004;2;2;5,0;174,98000000000002
2018;8;15112;9;447,90999999999997;2;2;4,5;223,95499999999998
2018;8;15125;15;156,35;3;3;5,0;52,11666666666667
2018;8;15126;11;303,89;2;2;5,5;151,945
2018;8;15136;6;209,94;1;1;6,0;209,94
2018;8;15137;12;391,88;3;3;4,0;130,62666666666667
2018;8;15138;6;209,94;1;1;6,0;209,94
2018;8;15140;11;138,69;2;2;5,5;69,345
2018;8;15153;10;425,9;2;2;5,0;212,95
2018;8;15157;8;495,91999999999996;2;2;4,0;247,95999999999998
2018;8;15158;11;204,89;2;2;5,5;102,445
2018;8;15161;8;29,12;2;2;4,0;14,56
2018;8;15172;16;186,33999999999997;3;3;5,333333333333333;62,11333333333332
2018;8;15198;10;36,4;2;2;5,0;18,2
2018;8;15216;8;109,11999999999999;2;2;4,0;54,559999999999995
2018;8;15217;15;154,65;3;3;5,0;51,550000000000004
2018;8;15257;9;164,91;2;2;4,5;82,455
2018;8;15275;12;83,88;2;2;6,0;41,94
2018;8;15278;11;319,84000000000003;2;2;5,5;159,92000000000002
2018;8;15301;14;76,82000000000001;3;3;4,666666666666667;25,60666666666667
2018;8;15319;11;38,69;2;2;5,5;19,345
2018;8;15330;11;234,89;2;2;5,5;117,445
2018;8;15366;11;354,89;2;2;5,5;177,445
2018;8;15377;16;439,9;3;3;5,333333333333333;146,63333333333333
2018;8;15378;24;366,74;5;5;4,8;73,348
2018;8;15397;9;194,91;2;2;4,5;97,455
2018;8;15413;11;673,89;2;2;5,5;336,945
2018;8;15414;4;19,96;1;1;4,0;19,96
2018;8;15430;12;239,88;2;2;6,0;119,94
2018;8;15443;11;41,39;2;2;5,5;20,695
2018;8;15461;20;419,84;4;4;5,0;104,96
2018;8;15468;17;924,94;3;3;5,666666666666667;308,31333333333333
2018;8;15469;10;169,9;2;2;5,0;84,95
2018;8;15476;10;36,4;2;2;5,0;18,2
2018;8;15478;16;227,0;3;3;5,333333333333333;75,66666666666667
2018;8;15494;4;119,96;1;1;4,0;119,96
2018;8;15498;19;347,81;4;4;4,75;86,9525
2018;8;15507;30;1163,79;6;6;5,0;193,965
2018;8;15526;21;523,4499999999999;4;4;5,25;130,86249999999998
2018;8;15558;10;1189,9;3;3;3,3333333333333335;396,6333333333334
2018;8;15559;25;437,8;5;5;5,0;87,56
2018;8;15561;12;1806,38;3;3;4,0;602,1266666666667
2018;8;15562;6;664,94;2;2;3,0;332,47
2018;8;15570;5;627,91;2;2;2,5;313,955
2018;8;15571;11;207,04999999999998;2;2;5,5;103,52499999999999
2018;8;15579;6;59,94;1;1;6,0;59,94
2018;8;15592;6;149,94;1;1;6,0;149,94
2018;8;15606;23;462,77;4;4;5,75;115,6925
2018;8;15617;22;349,48;4;4;5,5;87,37
2018;8;15631;14;1732,66;3;3;4,666666666666667;577,5533333333334
2018;8;15640;6;13,74;1;1;6,0;13,74
2018;8;15681;8;135,92;2;2;4,0;67,96
2018;8;15686;6;195,6;1;1;6,0;195,6
